date,year,month,day,territory,continent,population,cases,deaths
2020-06-03,2020,6,3,Fiji,Oceania,883483,0,0
2020-06-02,2020,6,2,Fiji,Oceania,883483,0,0
2020-06-01,2020,6,1,Fiji,Oceania,883483,0,0
2020-05-31,2020,5,31,Fiji,Oceania,883483,0,0
2020-05-30,2020,5,30,Fiji,Oceania,883483,0,0
2020-05-29,2020,5,29,Fiji,Oceania,883483,0,0
2020-05-28,2020,5,28,Fiji,Oceania,883483,0,0
2020-05-27,2020,5,27,Fiji,Oceania,883483,0,0
2020-05-26,2020,5,26,Fiji,Oceania,883483,0,0
2020-05-25,2020,5,25,Fiji,Oceania,883483,0,0
2020-05-24,2020,5,24,Fiji,Oceania,883483,0,0
2020-05-23,2020,5,23,Fiji,Oceania,883483,0,0
2020-05-22,2020,5,22,Fiji,Oceania,883483,0,0
2020-05-21,2020,5,21,Fiji,Oceania,883483,0,0
2020-05-20,2020,5,20,Fiji,Oceania,883483,0,0
2020-05-19,2020,5,19,Fiji,Oceania,883483,0,0
2020-05-18,2020,5,18,Fiji,Oceania,883483,0,0
2020-05-17,2020,5,17,Fiji,Oceania,883483,0,0
2020-05-16,2020,5,16,Fiji,Oceania,883483,0,0
2020-05-15,2020,5,15,Fiji,Oceania,883483,0,0
2020-05-14,2020,5,14,Fiji,Oceania,883483,0,0
2020-05-13,2020,5,13,Fiji,Oceania,883483,0,0
2020-05-12,2020,5,12,Fiji,Oceania,883483,0,0
2020-05-11,2020,5,11,Fiji,Oceania,883483,0,0
2020-05-10,2020,5,10,Fiji,Oceania,883483,0,0
2020-05-09,2020,5,9,Fiji,Oceania,883483,0,0
2020-05-08,2020,5,8,Fiji,Oceania,883483,0,0
2020-05-07,2020,5,7,Fiji,Oceania,883483,0,0
2020-05-06,2020,5,6,Fiji,Oceania,883483,0,0
2020-05-05,2020,5,5,Fiji,Oceania,883483,0,0
2020-05-04,2020,5,4,Fiji,Oceania,883483,0,0
2020-05-03,2020,5,3,Fiji,Oceania,883483,0,0
2020-05-02,2020,5,2,Fiji,Oceania,883483,0,0
2020-05-01,2020,5,1,Fiji,Oceania,883483,0,0
2020-04-30,2020,4,30,Fiji,Oceania,883483,0,0
2020-04-29,2020,4,29,Fiji,Oceania,883483,0,0
2020-04-28,2020,4,28,Fiji,Oceania,883483,0,0
2020-04-27,2020,4,27,Fiji,Oceania,883483,0,0
2020-04-26,2020,4,26,Fiji,Oceania,883483,0,0
2020-04-25,2020,4,25,Fiji,Oceania,883483,0,0
2020-04-24,2020,4,24,Fiji,Oceania,883483,0,0
2020-04-23,2020,4,23,Fiji,Oceania,883483,0,0
2020-04-22,2020,4,22,Fiji,Oceania,883483,0,0
2020-04-21,2020,4,21,Fiji,Oceania,883483,1,0
2020-04-20,2020,4,20,Fiji,Oceania,883483,0,0
2020-04-19,2020,4,19,Fiji,Oceania,883483,0,0
2020-04-18,2020,4,18,Fiji,Oceania,883483,0,0
2020-04-17,2020,4,17,Fiji,Oceania,883483,1,0
2020-04-16,2020,4,16,Fiji,Oceania,883483,0,0
2020-04-15,2020,4,15,Fiji,Oceania,883483,0,0
2020-04-14,2020,4,14,Fiji,Oceania,883483,0,0
2020-04-13,2020,4,13,Fiji,Oceania,883483,0,0
2020-04-12,2020,4,12,Fiji,Oceania,883483,0,0
2020-04-11,2020,4,11,Fiji,Oceania,883483,1,0
2020-04-10,2020,4,10,Fiji,Oceania,883483,0,0
2020-04-09,2020,4,9,Fiji,Oceania,883483,0,0
2020-04-08,2020,4,8,Fiji,Oceania,883483,1,0
2020-04-07,2020,4,7,Fiji,Oceania,883483,0,0
2020-04-06,2020,4,6,Fiji,Oceania,883483,2,0
2020-04-05,2020,4,5,Fiji,Oceania,883483,0,0
2020-04-04,2020,4,4,Fiji,Oceania,883483,5,0
2020-04-03,2020,4,3,Fiji,Oceania,883483,0,0
2020-04-02,2020,4,2,Fiji,Oceania,883483,2,0
2020-04-01,2020,4,1,Fiji,Oceania,883483,0,0
2020-03-31,2020,3,31,Fiji,Oceania,883483,0,0
2020-03-30,2020,3,30,Fiji,Oceania,883483,0,0
2020-03-29,2020,3,29,Fiji,Oceania,883483,0,0
2020-03-28,2020,3,28,Fiji,Oceania,883483,0,0
2020-03-27,2020,3,27,Fiji,Oceania,883483,0,0
2020-03-26,2020,3,26,Fiji,Oceania,883483,0,0
2020-03-25,2020,3,25,Fiji,Oceania,883483,1,0
2020-03-24,2020,3,24,Fiji,Oceania,883483,1,0
2020-03-23,2020,3,23,Fiji,Oceania,883483,1,0
2020-03-22,2020,3,22,Fiji,Oceania,883483,1,0
2020-03-21,2020,3,21,Fiji,Oceania,883483,0,0
2020-03-20,2020,3,20,Fiji,Oceania,883483,1,0
2020-06-15,2020,6,15,Finland,Europe,5518050,17,1
2020-06-14,2020,6,14,Finland,Europe,5518050,14,0
2020-06-13,2020,6,13,Finland,Europe,5518050,9,0
2020-06-12,2020,6,12,Finland,Europe,5518050,24,1
2020-06-11,2020,6,11,Finland,Europe,5518050,15,0
2020-06-10,2020,6,10,Finland,Europe,5518050,24,1
2020-06-09,2020,6,9,Finland,Europe,5518050,20,0
2020-06-08,2020,6,8,Finland,Europe,5518050,17,1
2020-06-07,2020,6,7,Finland,Europe,5518050,23,0
2020-06-06,2020,6,6,Finland,Europe,5518050,30,0
2020-06-05,2020,6,5,Finland,Europe,5518050,0,1
2020-06-04,2020,6,4,Finland,Europe,5518050,24,1
2020-06-03,2020,6,3,Finland,Europe,5518050,2,0
2020-06-02,2020,6,2,Finland,Europe,5518050,26,0
2020-06-01,2020,6,1,Finland,Europe,5518050,33,4
2020-05-31,2020,5,31,Finland,Europe,5518050,50,2
2020-05-30,2020,5,30,Finland,Europe,5518050,33,1
2020-05-29,2020,5,29,Finland,Europe,5518050,51,0
2020-05-28,2020,5,28,Finland,Europe,5518050,64,1
2020-05-27,2020,5,27,Finland,Europe,5518050,29,4
2020-05-26,2020,5,26,Finland,Europe,5518050,20,1
2020-05-25,2020,5,25,Finland,Europe,5518050,11,1
2020-05-24,2020,5,24,Finland,Europe,5518050,31,0
2020-05-23,2020,5,23,Finland,Europe,5518050,44,0
2020-05-22,2020,5,22,Finland,Europe,5518050,50,2
2020-05-21,2020,5,21,Finland,Europe,5518050,44,3
2020-05-20,2020,5,20,Finland,Europe,5518050,19,1
2020-05-19,2020,5,19,Finland,Europe,5518050,33,2
2020-05-18,2020,5,18,Finland,Europe,5518050,61,1
2020-05-17,2020,5,17,Finland,Europe,5518050,58,4
2020-05-16,2020,5,16,Finland,Europe,5518050,83,6
2020-05-15,2020,5,15,Finland,Europe,5518050,91,3
2020-05-14,2020,5,14,Finland,Europe,5518050,51,9
2020-05-13,2020,5,13,Finland,Europe,5518050,19,4
2020-05-12,2020,5,12,Finland,Europe,5518050,22,4
2020-05-11,2020,5,11,Finland,Europe,5518050,82,2
2020-05-10,2020,5,10,Finland,Europe,5518050,142,5
2020-05-09,2020,5,9,Finland,Europe,5518050,65,5
2020-05-08,2020,5,8,Finland,Europe,5518050,100,3
2020-05-07,2020,5,7,Finland,Europe,5518050,161,6
2020-05-06,2020,5,6,Finland,Europe,5518050,85,6
2020-05-05,2020,5,5,Finland,Europe,5518050,73,10
2020-05-04,2020,5,4,Finland,Europe,5518050,75,10
2020-05-03,2020,5,3,Finland,Europe,5518050,128,2
2020-05-02,2020,5,2,Finland,Europe,5518050,56,7
2020-05-01,2020,5,1,Finland,Europe,5518050,89,5
2020-04-30,2020,4,30,Finland,Europe,5518050,166,7
2020-04-29,2020,4,29,Finland,Europe,5518050,45,6
2020-04-28,2020,4,28,Finland,Europe,5518050,119,3
2020-04-27,2020,4,27,Finland,Europe,5518050,101,4
2020-04-26,2020,4,26,Finland,Europe,5518050,80,9
2020-04-25,2020,4,25,Finland,Europe,5518050,111,5
2020-04-24,2020,4,24,Finland,Europe,5518050,155,23
2020-04-23,2020,4,23,Finland,Europe,5518050,115,8
2020-04-22,2020,4,22,Finland,Europe,5518050,146,43
2020-04-21,2020,4,21,Finland,Europe,5518050,85,4
2020-04-20,2020,4,20,Finland,Europe,5518050,102,4
2020-04-19,2020,4,19,Finland,Europe,5518050,192,8
2020-04-18,2020,4,18,Finland,Europe,5518050,120,7
2020-04-17,2020,4,17,Finland,Europe,5518050,132,3
2020-04-16,2020,4,16,Finland,Europe,5518050,76,8
2020-04-15,2020,4,15,Finland,Europe,5518050,97,5
2020-04-14,2020,4,14,Finland,Europe,5518050,90,3
2020-04-13,2020,4,13,Finland,Europe,5518050,69,7
2020-04-12,2020,4,12,Finland,Europe,5518050,136,1
2020-04-11,2020,4,11,Finland,Europe,5518050,164,6
2020-04-10,2020,4,10,Finland,Europe,5518050,118,2
2020-04-09,2020,4,9,Finland,Europe,5518050,179,6
2020-04-08,2020,4,8,Finland,Europe,5518050,132,7
2020-04-07,2020,4,7,Finland,Europe,5518050,249,0
2020-04-06,2020,4,6,Finland,Europe,5518050,45,2
2020-04-05,2020,4,5,Finland,Europe,5518050,267,5
2020-04-04,2020,4,4,Finland,Europe,5518050,97,1
2020-04-03,2020,4,3,Finland,Europe,5518050,72,2
2020-04-02,2020,4,2,Finland,Europe,5518050,62,0
2020-04-01,2020,4,1,Finland,Europe,5518050,71,4
2020-03-31,2020,3,31,Finland,Europe,5518050,95,2
2020-03-30,2020,3,30,Finland,Europe,5518050,0,2
2020-03-29,2020,3,29,Finland,Europe,5518050,193,2
2020-03-28,2020,3,28,Finland,Europe,5518050,67,3
2020-03-27,2020,3,27,Finland,Europe,5518050,78,1
2020-03-26,2020,3,26,Finland,Europe,5518050,88,2
2020-03-25,2020,3,25,Finland,Europe,5518050,92,0
2020-03-24,2020,3,24,Finland,Europe,5518050,74,0
2020-03-23,2020,3,23,Finland,Europe,5518050,105,0
2020-03-22,2020,3,22,Finland,Europe,5518050,71,1
2020-03-21,2020,3,21,Finland,Europe,5518050,50,0
2020-03-20,2020,3,20,Finland,Europe,5518050,31,0
2020-03-19,2020,3,19,Finland,Europe,5518050,50,0
2020-03-18,2020,3,18,Finland,Europe,5518050,47,0
2020-03-17,2020,3,17,Finland,Europe,5518050,5,0
2020-03-16,2020,3,16,Finland,Europe,5518050,57,0
2020-03-15,2020,3,15,Finland,Europe,5518050,27,0
2020-03-14,2020,3,14,Finland,Europe,5518050,28,0
2020-03-13,2020,3,13,Finland,Europe,5518050,96,0
2020-03-12,2020,3,12,Finland,Europe,5518050,19,0
2020-03-10,2020,3,10,Finland,Europe,5518050,10,0
2020-03-09,2020,3,9,Finland,Europe,5518050,11,0
2020-03-07,2020,3,7,Finland,Europe,5518050,7,0
2020-03-06,2020,3,6,Finland,Europe,5518050,5,0
2020-03-04,2020,3,4,Finland,Europe,5518050,1,0
2020-03-02,2020,3,2,Finland,Europe,5518050,3,0
2020-03-01,2020,3,1,Finland,Europe,5518050,0,0
2020-02-29,2020,2,29,Finland,Europe,5518050,1,0
2020-02-28,2020,2,28,Finland,Europe,5518050,0,0
2020-02-27,2020,2,27,Finland,Europe,5518050,1,0
2020-02-26,2020,2,26,Finland,Europe,5518050,0,0
2020-02-25,2020,2,25,Finland,Europe,5518050,0,0
2020-02-24,2020,2,24,Finland,Europe,5518050,0,0
2020-02-23,2020,2,23,Finland,Europe,5518050,0,0
2020-02-22,2020,2,22,Finland,Europe,5518050,0,0
2020-02-21,2020,2,21,Finland,Europe,5518050,0,0
2020-02-20,2020,2,20,Finland,Europe,5518050,0,0
2020-02-19,2020,2,19,Finland,Europe,5518050,0,0
2020-02-18,2020,2,18,Finland,Europe,5518050,0,0
2020-02-17,2020,2,17,Finland,Europe,5518050,0,0
2020-02-16,2020,2,16,Finland,Europe,5518050,0,0
2020-02-15,2020,2,15,Finland,Europe,5518050,0,0
2020-02-14,2020,2,14,Finland,Europe,5518050,0,0
2020-02-13,2020,2,13,Finland,Europe,5518050,0,0
2020-02-12,2020,2,12,Finland,Europe,5518050,0,0
2020-02-11,2020,2,11,Finland,Europe,5518050,0,0
2020-02-10,2020,2,10,Finland,Europe,5518050,0,0
2020-02-09,2020,2,9,Finland,Europe,5518050,0,0
2020-02-08,2020,2,8,Finland,Europe,5518050,0,0
2020-02-07,2020,2,7,Finland,Europe,5518050,0,0
2020-02-06,2020,2,6,Finland,Europe,5518050,0,0
2020-02-05,2020,2,5,Finland,Europe,5518050,0,0
2020-02-04,2020,2,4,Finland,Europe,5518050,0,0
2020-02-03,2020,2,3,Finland,Europe,5518050,0,0
2020-02-02,2020,2,2,Finland,Europe,5518050,0,0
2020-02-01,2020,2,1,Finland,Europe,5518050,0,0
2020-01-31,2020,1,31,Finland,Europe,5518050,0,0
2020-01-30,2020,1,30,Finland,Europe,5518050,1,0
2020-01-29,2020,1,29,Finland,Europe,5518050,0,0
2020-01-28,2020,1,28,Finland,Europe,5518050,0,0
2020-01-27,2020,1,27,Finland,Europe,5518050,0,0
2020-01-26,2020,1,26,Finland,Europe,5518050,0,0
2020-01-25,2020,1,25,Finland,Europe,5518050,0,0
2020-01-24,2020,1,24,Finland,Europe,5518050,0,0
2020-01-23,2020,1,23,Finland,Europe,5518050,0,0
2020-01-22,2020,1,22,Finland,Europe,5518050,0,0
2020-01-21,2020,1,21,Finland,Europe,5518050,0,0
2020-01-20,2020,1,20,Finland,Europe,5518050,0,0
2020-01-19,2020,1,19,Finland,Europe,5518050,0,0
2020-01-18,2020,1,18,Finland,Europe,5518050,0,0
2020-01-17,2020,1,17,Finland,Europe,5518050,0,0
2020-01-16,2020,1,16,Finland,Europe,5518050,0,0
2020-01-15,2020,1,15,Finland,Europe,5518050,0,0
2020-01-14,2020,1,14,Finland,Europe,5518050,0,0
2020-01-13,2020,1,13,Finland,Europe,5518050,0,0
2020-01-12,2020,1,12,Finland,Europe,5518050,0,0
2020-01-11,2020,1,11,Finland,Europe,5518050,0,0
2020-01-10,2020,1,10,Finland,Europe,5518050,0,0
2020-01-09,2020,1,9,Finland,Europe,5518050,0,0
2020-01-08,2020,1,8,Finland,Europe,5518050,0,0
2020-01-07,2020,1,7,Finland,Europe,5518050,0,0
2020-01-06,2020,1,6,Finland,Europe,5518050,0,0
2020-01-05,2020,1,5,Finland,Europe,5518050,0,0
2020-01-04,2020,1,4,Finland,Europe,5518050,0,0
2020-01-03,2020,1,3,Finland,Europe,5518050,0,0
2020-01-02,2020,1,2,Finland,Europe,5518050,0,0
2020-01-01,2020,1,1,Finland,Europe,5518050,0,0
2020-06-15,2020,6,15,France,Europe,66987244,407,9
2020-06-14,2020,6,14,France,Europe,66987244,526,24
2020-06-13,2020,6,13,France,Europe,66987244,726,28
2020-06-12,2020,6,12,France,Europe,66987244,425,27
2020-06-11,2020,6,11,France,Europe,66987244,545,23
2020-06-10,2020,6,10,France,Europe,66987244,403,87
2020-06-09,2020,6,9,France,Europe,66987244,211,54
2020-06-08,2020,6,8,France,Europe,66987244,343,13
2020-06-07,2020,6,7,France,Europe,66987244,579,31
2020-06-06,2020,6,6,France,Europe,66987244,611,46
2020-06-05,2020,6,5,France,Europe,66987244,767,44
2020-06-04,2020,6,4,France,Europe,66987244,352,81
2020-06-03,2020,6,3,France,Europe,66987244,-766,107
2020-06-02,2020,6,2,France,Europe,66987244,338,31
2020-06-01,2020,6,1,France,Europe,66987244,257,31
2020-05-31,2020,5,31,France,Europe,66987244,1828,57
2020-05-30,2020,5,30,France,Europe,66987244,597,52
2020-05-29,2020,5,29,France,Europe,66987244,3325,66
2020-05-28,2020,5,28,France,Europe,66987244,191,66
2020-05-27,2020,5,27,France,Europe,66987244,276,98
2020-05-26,2020,5,26,France,Europe,66987244,358,65
2020-05-25,2020,5,25,France,Europe,66987244,115,35
2020-05-24,2020,5,24,France,Europe,66987244,240,43
2020-05-23,2020,5,23,France,Europe,66987244,403,74
2020-05-22,2020,5,22,France,Europe,66987244,318,83
2020-05-21,2020,5,21,France,Europe,66987244,418,110
2020-05-20,2020,5,20,France,Europe,66987244,524,125
2020-05-19,2020,5,19,France,Europe,66987244,492,186
2020-05-18,2020,5,18,France,Europe,66987244,120,68
2020-05-17,2020,5,17,France,Europe,66987244,372,88
2020-05-16,2020,5,16,France,Europe,66987244,563,130
2020-05-15,2020,5,15,France,Europe,66987244,622,351
2020-05-14,2020,5,14,France,Europe,66987244,507,83
2020-05-13,2020,5,13,France,Europe,66987244,708,348
2020-05-12,2020,5,12,France,Europe,66987244,456,263
2020-05-11,2020,5,11,France,Europe,66987244,209,70
2020-05-10,2020,5,10,France,Europe,66987244,433,80
2020-05-09,2020,5,9,France,Europe,66987244,642,243
2020-05-08,2020,5,8,France,Europe,66987244,629,178
2020-05-07,2020,5,7,France,Europe,66987244,4183,278
2020-05-06,2020,5,6,France,Europe,66987244,1104,330
2020-05-05,2020,5,5,France,Europe,66987244,576,306
2020-05-04,2020,5,4,France,Europe,66987244,308,135
2020-05-03,2020,5,3,France,Europe,66987244,794,166
2020-05-02,2020,5,2,France,Europe,66987244,604,218
2020-05-01,2020,5,1,France,Europe,66987244,1139,289
2020-04-30,2020,4,30,France,Europe,66987244,1607,427
2020-04-29,2020,4,29,France,Europe,66987244,1065,367
2020-04-28,2020,4,28,France,Europe,66987244,1195,437
2020-04-27,2020,4,27,France,Europe,66987244,461,242
2020-04-26,2020,4,26,France,Europe,66987244,1537,369
2020-04-25,2020,4,25,France,Europe,66987244,1773,389
2020-04-24,2020,4,24,France,Europe,66987244,1653,516
2020-04-23,2020,4,23,France,Europe,66987244,1827,544
2020-04-22,2020,4,22,France,Europe,66987244,2667,531
2020-04-21,2020,4,21,France,Europe,66987244,2051,547
2020-04-20,2020,4,20,France,Europe,66987244,785,395
2020-04-19,2020,4,19,France,Europe,66987244,2569,642
2020-04-18,2020,4,18,France,Europe,66987244,405,761
2020-04-17,2020,4,17,France,Europe,66987244,2641,753
2020-04-16,2020,4,16,France,Europe,66987244,2633,1438
2020-04-15,2020,4,15,France,Europe,66987244,5497,762
2020-04-14,2020,4,14,France,Europe,66987244,2673,574
2020-04-13,2020,4,13,France,Europe,66987244,1613,561
2020-04-12,2020,4,12,France,Europe,66987244,3114,635
2020-04-11,2020,4,11,France,Europe,66987244,4342,987
2020-04-10,2020,4,10,France,Europe,66987244,4286,1341
2020-04-09,2020,4,9,France,Europe,66987244,3881,541
2020-04-08,2020,4,8,France,Europe,66987244,3777,1417
2020-04-07,2020,4,7,France,Europe,66987244,3912,833
2020-04-06,2020,4,6,France,Europe,66987244,1873,518
2020-04-05,2020,4,5,France,Europe,66987244,4267,1053
2020-04-04,2020,4,4,France,Europe,66987244,5233,2004
2020-04-03,2020,4,3,France,Europe,66987244,2116,471
2020-04-02,2020,4,2,France,Europe,66987244,4861,509
2020-04-01,2020,4,1,France,Europe,66987244,7578,499
2020-03-31,2020,3,31,France,Europe,66987244,4376,418
2020-03-30,2020,3,30,France,Europe,66987244,2599,292
2020-03-29,2020,3,29,France,Europe,66987244,4611,319
2020-03-28,2020,3,28,France,Europe,66987244,3809,299
2020-03-27,2020,3,27,France,Europe,66987244,3922,365
2020-03-26,2020,3,26,France,Europe,66987244,2931,231
2020-03-25,2020,3,25,France,Europe,66987244,2446,240
2020-03-24,2020,3,24,France,Europe,66987244,3838,186
2020-03-23,2020,3,23,France,Europe,66987244,1559,112
2020-03-22,2020,3,22,France,Europe,66987244,1847,112
2020-03-21,2020,3,21,France,Europe,66987244,1617,78
2020-03-20,2020,3,20,France,Europe,66987244,1861,128
2020-03-19,2020,3,19,France,Europe,66987244,1404,69
2020-03-18,2020,3,18,France,Europe,66987244,1097,27
2020-03-17,2020,3,17,France,Europe,66987244,1210,21
2020-03-16,2020,3,16,France,Europe,66987244,924,36
2020-03-15,2020,3,15,France,Europe,66987244,838,12
2020-03-14,2020,3,14,France,Europe,66987244,785,18
2020-03-13,2020,3,13,France,Europe,66987244,595,13
2020-03-12,2020,3,12,France,Europe,66987244,497,15
2020-03-11,2020,3,11,France,Europe,66987244,372,3
2020-03-10,2020,3,10,France,Europe,66987244,286,11
2020-03-09,2020,3,9,France,Europe,66987244,410,9
2020-03-08,2020,3,8,France,Europe,66987244,103,1
2020-03-07,2020,3,7,France,Europe,66987244,190,2
2020-03-06,2020,3,6,France,Europe,66987244,138,3
2020-03-05,2020,3,5,France,Europe,66987244,73,0
2020-03-04,2020,3,4,France,Europe,66987244,34,1
2020-03-03,2020,3,3,France,Europe,66987244,48,1
2020-03-02,2020,3,2,France,Europe,66987244,30,0
2020-03-01,2020,3,1,France,Europe,66987244,43,0
2020-02-29,2020,2,29,France,Europe,66987244,19,0
2020-02-28,2020,2,28,France,Europe,66987244,21,0
2020-02-27,2020,2,27,France,Europe,66987244,3,1
2020-02-26,2020,2,26,France,Europe,66987244,2,0
2020-02-25,2020,2,25,France,Europe,66987244,0,0
2020-02-24,2020,2,24,France,Europe,66987244,0,0
2020-02-23,2020,2,23,France,Europe,66987244,0,0
2020-02-22,2020,2,22,France,Europe,66987244,0,0
2020-02-21,2020,2,21,France,Europe,66987244,0,0
2020-02-20,2020,2,20,France,Europe,66987244,0,0
2020-02-19,2020,2,19,France,Europe,66987244,0,0
2020-02-18,2020,2,18,France,Europe,66987244,0,0
2020-02-17,2020,2,17,France,Europe,66987244,1,0
2020-02-16,2020,2,16,France,Europe,66987244,0,0
2020-02-15,2020,2,15,France,Europe,66987244,0,1
2020-02-14,2020,2,14,France,Europe,66987244,0,0
2020-02-13,2020,2,13,France,Europe,66987244,0,0
2020-02-12,2020,2,12,France,Europe,66987244,0,0
2020-02-11,2020,2,11,France,Europe,66987244,0,0
2020-02-10,2020,2,10,France,Europe,66987244,0,0
2020-02-09,2020,2,9,France,Europe,66987244,0,0
2020-02-08,2020,2,8,France,Europe,66987244,5,0
2020-02-07,2020,2,7,France,Europe,66987244,0,0
2020-02-06,2020,2,6,France,Europe,66987244,0,0
2020-02-05,2020,2,5,France,Europe,66987244,0,0
2020-02-04,2020,2,4,France,Europe,66987244,0,0
2020-02-03,2020,2,3,France,Europe,66987244,0,0
2020-02-02,2020,2,2,France,Europe,66987244,0,0
2020-02-01,2020,2,1,France,Europe,66987244,0,0
2020-01-31,2020,1,31,France,Europe,66987244,1,0
2020-01-30,2020,1,30,France,Europe,66987244,1,0
2020-01-29,2020,1,29,France,Europe,66987244,1,0
2020-01-28,2020,1,28,France,Europe,66987244,0,0
2020-01-27,2020,1,27,France,Europe,66987244,0,0
2020-01-26,2020,1,26,France,Europe,66987244,0,0
2020-01-25,2020,1,25,France,Europe,66987244,3,0
2020-01-24,2020,1,24,France,Europe,66987244,0,0
2020-01-23,2020,1,23,France,Europe,66987244,0,0
2020-01-22,2020,1,22,France,Europe,66987244,0,0
2020-01-21,2020,1,21,France,Europe,66987244,0,0
2020-01-20,2020,1,20,France,Europe,66987244,0,0
2020-01-19,2020,1,19,France,Europe,66987244,0,0
2020-01-18,2020,1,18,France,Europe,66987244,0,0
2020-01-17,2020,1,17,France,Europe,66987244,0,0
2020-01-16,2020,1,16,France,Europe,66987244,0,0
2020-01-15,2020,1,15,France,Europe,66987244,0,0
2020-01-14,2020,1,14,France,Europe,66987244,0,0
2020-01-13,2020,1,13,France,Europe,66987244,0,0
2020-01-12,2020,1,12,France,Europe,66987244,0,0
2020-01-11,2020,1,11,France,Europe,66987244,0,0
2020-01-10,2020,1,10,France,Europe,66987244,0,0
2020-01-09,2020,1,9,France,Europe,66987244,0,0
2020-01-08,2020,1,8,France,Europe,66987244,0,0
2020-01-07,2020,1,7,France,Europe,66987244,0,0
2020-01-06,2020,1,6,France,Europe,66987244,0,0
2020-01-05,2020,1,5,France,Europe,66987244,0,0
2020-01-04,2020,1,4,France,Europe,66987244,0,0
2020-01-03,2020,1,3,France,Europe,66987244,0,0
2020-01-02,2020,1,2,France,Europe,66987244,0,0
2020-01-01,2020,1,1,France,Europe,66987244,0,0
2020-06-15,2020,6,15,French_Polynesia,Oceania,277679,0,0
2020-06-14,2020,6,14,French_Polynesia,Oceania,277679,0,0
2020-06-13,2020,6,13,French_Polynesia,Oceania,277679,0,0
2020-06-12,2020,6,12,French_Polynesia,Oceania,277679,0,0
2020-06-11,2020,6,11,French_Polynesia,Oceania,277679,0,0
2020-06-10,2020,6,10,French_Polynesia,Oceania,277679,0,0
2020-06-09,2020,6,9,French_Polynesia,Oceania,277679,0,0
2020-06-08,2020,6,8,French_Polynesia,Oceania,277679,0,0
2020-06-07,2020,6,7,French_Polynesia,Oceania,277679,0,0
2020-06-06,2020,6,6,French_Polynesia,Oceania,277679,0,0
2020-06-05,2020,6,5,French_Polynesia,Oceania,277679,0,0
2020-06-04,2020,6,4,French_Polynesia,Oceania,277679,0,0
2020-06-03,2020,6,3,French_Polynesia,Oceania,277679,0,0
2020-06-02,2020,6,2,French_Polynesia,Oceania,277679,0,0
2020-06-01,2020,6,1,French_Polynesia,Oceania,277679,0,0
2020-05-31,2020,5,31,French_Polynesia,Oceania,277679,0,0
2020-05-30,2020,5,30,French_Polynesia,Oceania,277679,0,0
2020-05-29,2020,5,29,French_Polynesia,Oceania,277679,0,0
2020-05-28,2020,5,28,French_Polynesia,Oceania,277679,0,0
2020-05-27,2020,5,27,French_Polynesia,Oceania,277679,0,0
2020-05-26,2020,5,26,French_Polynesia,Oceania,277679,0,0
2020-05-25,2020,5,25,French_Polynesia,Oceania,277679,0,0
2020-05-24,2020,5,24,French_Polynesia,Oceania,277679,0,0
2020-05-23,2020,5,23,French_Polynesia,Oceania,277679,0,0
2020-05-22,2020,5,22,French_Polynesia,Oceania,277679,0,0
2020-05-21,2020,5,21,French_Polynesia,Oceania,277679,0,0
2020-05-20,2020,5,20,French_Polynesia,Oceania,277679,0,0
2020-05-19,2020,5,19,French_Polynesia,Oceania,277679,0,0
2020-05-18,2020,5,18,French_Polynesia,Oceania,277679,0,0
2020-05-17,2020,5,17,French_Polynesia,Oceania,277679,0,0
2020-05-16,2020,5,16,French_Polynesia,Oceania,277679,0,0
2020-05-15,2020,5,15,French_Polynesia,Oceania,277679,0,0
2020-05-14,2020,5,14,French_Polynesia,Oceania,277679,0,0
2020-05-13,2020,5,13,French_Polynesia,Oceania,277679,0,0
2020-05-12,2020,5,12,French_Polynesia,Oceania,277679,0,0
2020-05-11,2020,5,11,French_Polynesia,Oceania,277679,0,0
2020-05-10,2020,5,10,French_Polynesia,Oceania,277679,0,0
2020-05-09,2020,5,9,French_Polynesia,Oceania,277679,0,0
2020-05-08,2020,5,8,French_Polynesia,Oceania,277679,0,0
2020-05-07,2020,5,7,French_Polynesia,Oceania,277679,0,0
2020-05-06,2020,5,6,French_Polynesia,Oceania,277679,2,0
2020-05-05,2020,5,5,French_Polynesia,Oceania,277679,0,0
2020-05-04,2020,5,4,French_Polynesia,Oceania,277679,0,0
2020-05-03,2020,5,3,French_Polynesia,Oceania,277679,0,0
2020-05-02,2020,5,2,French_Polynesia,Oceania,277679,0,0
2020-05-01,2020,5,1,French_Polynesia,Oceania,277679,0,0
2020-04-30,2020,4,30,French_Polynesia,Oceania,277679,0,0
2020-04-29,2020,4,29,French_Polynesia,Oceania,277679,0,0
2020-04-28,2020,4,28,French_Polynesia,Oceania,277679,1,0
2020-04-27,2020,4,27,French_Polynesia,Oceania,277679,0,0
2020-04-26,2020,4,26,French_Polynesia,Oceania,277679,0,0
2020-04-25,2020,4,25,French_Polynesia,Oceania,277679,0,0
2020-04-24,2020,4,24,French_Polynesia,Oceania,277679,0,0
2020-04-23,2020,4,23,French_Polynesia,Oceania,277679,0,0
2020-04-22,2020,4,22,French_Polynesia,Oceania,277679,1,0
2020-04-21,2020,4,21,French_Polynesia,Oceania,277679,1,0
2020-04-20,2020,4,20,French_Polynesia,Oceania,277679,0,0
2020-04-19,2020,4,19,French_Polynesia,Oceania,277679,0,0
